Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361
89,24,23,14,8,7,24,8,26,10,27,20,10,4,4,18,8,5,20,19,6,26,20,13,20,14,8,32,4,5,16,11,14,16,28,9,15,24,20,10,8,4,7,27,0,6,16,6,8,6,4,20,25,24,4,28,24,23,18,8,18,23,11,20,19,1,14,28,4,10,1,2,26,10,5,27,30,10,13,6,8,17,9,14,10,6,14,11,7,0,24,19,17,24,14,8,8,14,8,20,22,2,8,15,20,7,22,24,15,8,14,26,24,5,15,25,28,9,18,6,9,9,6,5,26,15,11,14,15,20,18,11,13,18,30,8,10,22,6,5,19,28,5,7,18,2,17,5,19,4,20,29,20,4,7,6,14,16,30,13,4,7,12,18,7,0,8,4,6,1,6,10,7,10,28,28,15,9,4,14,17,28,13,7,10,8,4,8,15,21,8,9,11,23,26,6,7,10,5,13,17,21,13,16,31,1,22,8,2,4,4,24,28,5,7,8,27,5,4,7,10,25,23,6,10,24,8,9,13,10,6,13,10,10,21,6,10,10,10,10,3,13,20,24,9,10,24,19,6,9,6,32,6,14,5,13,23,28,2,14,12,8,6,19,24,28,28,8,8,17,22,20,4,25,1,28,2,4,5,9,7,5,29,4,7,6,30,15,5,4,2,4,32,20,23,26,7,4,10,30,4,16,6,2,4,28,34,28,25,31,28,24,7,2,7,23,6,5,6,20,20,4,12,9,18,18,34,13,17,11,5,14,6,20,22,16,33,26,27,3,18,24,28,4,7,7,11,14,25,25,8,5,9,12,11,2,9,8,6,25,7,10
90,6,1,10,15,27,6,16,5,13,5,10,13,22,19,6,22,24,7,12,22,8,12,10,11,9,16,9,22,24,10,23,10,9,6,23,8,7,8,13,29,19,23,6,22,22,11,23,16,25,20,8,5,7,22,18,3,3,9,15,12,13,12,12,5,22,9,6,25,23,23,22,20,13,18,10,8,14,24,18,24,7,15,9,13,21,10,13,27,24,0,5,6,3,16,16,15,10,16,10,6,22,16,8,11,27,7,7,8,16,10,9,2,18,8,7,40,14,7,18,15,14,21,19,8,9,24,10,9,9,12,13,10,9,8,15,16,2,16,18,8,7,18,26,6,23,7,25,5,20,6,6,16,20,17,17,10,8,11,10,19,28,11,8,20,22,17,23,17,25,17,13,28,22,6,6,9,25,20,10,8,6,10,21,14,18,20,23,9,14,15,14,22,6,11,26,17,16,18,25,12,3,13,8,9,24,3,26,23,19,22,6,6,24,17,16,6,24,21,19,23,2,5,18,14,11,15,14,18,22,17,13,13,22,3,18,16,14,22,22,21,11,4,7,20,26,4,11,25,16,22,9,17,12,19,17,12,7,24,10,12,15,23,9,13,7,6,18,21,30,9,10,21,3,23,5,24,19,19,16,24,25,5,20,27,17,8,8,19,22,22,21,9,16,1,5,24,22,20,6,22,8,18,22,20,13,10,6,1,6,5,7,19,22,17,1,18,26,23,10,9,24,26,20,12,12,10,11,16,13,22,10,21,9,17,15,9,4,12,21,16,1,7,22,16,17,16,13,10,10,27,20,21,12,27,25,20,16,30,4,17,13
91,8,6,10,16,22,8,14,9,13,10,12,11,17,14,2,18,18,9,14,20,7,14,10,13,4,14,14,19,19,12,24,9,6,11,19,6,8,11,14,26,14,20,8,18,19,13,19,16,21,16,6,8,7,18,19,8,6,10,14,14,14,14,14,2,19,5,10,19,24,17,18,21,14,13,12,14,13,25,17,21,5,11,10,14,20,10,8,22,19,5,0,1,8,17,16,12,5,15,12,8,18,14,6,13,22,8,8,9,14,10,9,8,14,8,9,40,12,2,16,12,12,16,13,10,8,25,10,10,10,15,14,10,11,12,15,11,4,15,14,10,12,18,22,1,19,2,20,3,14,4,10,18,17,12,15,10,6,12,10,16,21,6,10,20,19,12,18,12,19,14,8,21,23,11,12,8,23,15,10,10,11,9,20,14,13,16,18,4,16,12,14,25,8,14,20,14,11,13,27,13,4,15,9,13,19,5,23,19,16,16,8,10,19,12,13,10,19,15,19,22,7,6,14,15,9,15,16,19,24,16,8,12,16,3,16,12,12,22,16,16,12,3,9,22,20,6,14,19,10,20,14,16,13,13,18,14,10,18,10,13,14,19,10,14,10,10,13,16,31,10,11,16,6,18,10,20,17,15,18,20,19,10,14,22,17,11,4,13,18,16,18,14,18,4,9,20,19,21,11,18,4,15,17,17,15,17,9,6,12,11,8,20,16,12,6,20,20,19,11,10,21,26,24,13,14,15,12,19,15,18,10,20,10,19,16,14,8,14,16,17,6,10,18,15,18,18,8,12,12,23,15,22,9,25,19,22,12,25,8,19,14
92,8,7,9,15,21,8,14,9,14,11,11,10,18,13,2,16,18,9,13,19,7,14,10,12,3,13,15,18,19,12,24,9,6,12,19,6,8,11,13,24,14,20,9,17,19,12,18,16,20,14,6,9,8,18,20,9,7,10,15,14,14,13,13,2,17,5,12,18,22,17,17,22,14,14,11,14,12,25,16,21,5,10,9,14,20,10,8,21,17,6,1,0,8,17,15,12,5,15,12,8,16,13,6,12,21,8,8,8,14,10,10,8,14,8,8,43,12,1,16,11,11,16,14,9,8,26,10,10,10,14,14,9,10,14,15,10,5,14,14,10,13,17,22,0,19,2,19,3,14,4,12,16,16,11,16,10,6,13,10,17,22,6,10,20,18,11,18,12,19,15,7,21,23,12,12,9,21,14,10,9,11,9,20,13,12,17,18,3,16,11,14,24,8,13,20,13,10,14,27,13,4,15,9,14,18,5,22,18,16,17,8,11,18,12,12,11,19,14,20,23,8,7,14,15,9,15,16,20,23,16,8,13,15,4,16,10,12,23,17,15,12,3,9,22,19,7,13,20,11,18,14,15,13,13,19,13,10,17,10,13,14,20,10,14,10,10,12,15,30,10,11,16,7,18,10,20,17,14,17,19,19,10,14,23,16,12,3,13,17,16,17,15,16,5,9,19,17,20,12,18,4,16,16,16,14,17,10,7,12,11,8,21,16,11,7,20,18,20,11,10,20,26,22,13,13,16,12,18,15,17,10,20,11,18,16,15,9,14,15,16,7,10,17,14,18,18,8,11,12,21,16,21,8,24,18,22,13,24,9,19,14
93,4,3,11,17,30,4,18,2,15,3,7,15,23,22,8,24,27,6,10,24,10,9,12,8,11,19,7,25,26,10,23,11,11,5,25,10,9,6,16,32,20,24,4,26,23,10,27,18,26,22,10,8,9,23,16,4,2,7,17,10,10,14,10,7,26,11,4,26,24,25,25,17,16,20,8,6,16,25,19,27,9,18,12,16,22,12,15,29,24,3,8,8,0,13,17,18,12,17,8,4,24,18,11,8,29,4,4,10,18,12,11,1,20,12,5,36,17,9,20,17,16,24,20,5,10,26,12,11,7,10,16,12,8,6,17,18,3,19,20,6,5,21,29,8,25,10,26,7,21,8,4,13,22,18,19,12,10,8,12,22,29,14,8,21,26,20,25,18,25,19,15,30,25,6,4,11,28,21,12,8,4,12,24,15,18,21,25,12,11,18,16,24,4,10,29,19,19,21,22,9,6,13,10,7,26,4,29,26,21,23,9,3,25,19,17,10,26,23,19,26,1,7,20,15,13,18,17,15,22,18,15,16,22,5,20,18,16,20,23,23,12,6,5,23,26,2,9,26,16,24,7,20,12,21,14,9,4,25,12,14,17,26,6,10,4,4,20,24,31,6,7,24,2,26,4,27,21,20,16,27,27,5,22,29,20,6,10,20,24,23,23,6,13,4,2,26,24,18,4,23,10,19,24,21,10,9,3,4,4,3,4,19,24,18,3,20,28,24,7,7,26,27,22,9,9,8,12,14,15,26,11,23,6,15,12,7,2,10,24,12,2,4,24,20,18,15,16,7,8,30,21,22,15,30,28,21,18,33,2,18,16
94,10,14,8,6,17,10,7,14,4,15,8,6,12,9,15,12,13,8,5,13,22,6,7,7,16,7,18,13,14,5,10,8,11,18,14,11,20,6,4,21,9,12,13,14,11,4,14,6,16,10,21,19,21,12,16,16,12,7,5,5,12,4,6,15,14,12,15,16,13,14,13,14,4,8,14,18,4,13,8,14,12,6,7,4,10,7,9,17,14,16,17,17,13,0,6,6,12,6,6,10,12,6,11,7,17,9,10,8,6,8,23,12,9,9,11,25,4,17,8,6,6,12,9,12,10,16,8,7,7,5,4,8,7,18,6,12,14,7,9,7,18,9,17,16,14,18,16,15,10,21,15,8,9,8,9,7,11,18,6,10,16,12,7,9,13,11,13,8,14,8,11,18,12,18,16,8,14,10,7,8,15,8,11,4,11,10,14,14,8,6,5,13,10,13,15,6,12,9,11,4,18,2,8,18,13,12,17,14,10,13,21,15,14,10,6,21,15,10,7,14,13,19,8,4,26,6,4,3,9,8,16,5,13,18,8,12,5,8,14,11,5,14,12,10,15,12,6,15,6,11,18,8,4,9,2,10,14,13,8,4,6,14,6,10,14,14,10,12,19,8,7,11,12,14,16,16,10,8,5,16,15,18,10,18,8,15,15,9,13,12,12,18,8,16,13,15,14,6,16,11,13,8,12,10,14,21,15,16,17,15,12,8,12,10,15,9,14,12,7,8,16,15,10,6,5,20,4,4,4,13,6,12,6,9,2,19,13,14,11,5,14,13,11,7,7,3,17,13,13,18,10,11,8,17,15,10,6,20,14,7,4
95,16,16,6,1,11,16,2,19,3,20,13,5,6,4,13,10,8,12,10,8,22,12,6,13,14,2,23,8,8,9,10,7,10,21,10,10,20,12,3,15,4,7,18,8,6,8,8,1,10,6,22,19,19,6,21,18,17,11,1,11,17,4,12,13,8,11,20,9,8,8,8,18,3,3,20,24,3,11,2,9,11,5,7,3,5,6,8,12,8,16,16,15,17,6,0,4,11,1,12,16,7,2,10,13,11,15,16,7,1,6,23,18,3,8,17,26,3,16,2,4,4,8,3,17,8,10,6,7,12,10,3,6,10,22,1,11,15,2,3,11,24,3,12,15,9,18,9,13,4,19,21,14,4,7,3,6,10,24,6,4,11,11,11,5,8,9,8,6,8,2,10,12,7,22,22,7,9,4,6,10,20,7,6,2,9,4,10,14,14,4,2,9,16,19,10,2,11,3,12,9,17,6,7,22,8,14,12,8,4,6,20,21,8,8,3,21,8,6,4,8,18,18,3,2,24,1,2,5,8,2,15,3,12,16,3,11,4,8,12,5,6,14,18,7,12,16,12,10,5,6,23,2,6,3,5,15,19,8,6,4,1,8,12,16,20,20,9,9,16,14,12,6,16,8,20,10,4,3,2,10,9,21,4,12,2,22,15,3,8,7,6,24,13,15,20,9,8,6,21,6,12,2,7,4,19,27,20,16,23,22,17,5,6,9,17,4,9,7,13,14,10,10,8,12,11,24,6,9,3,8,8,5,12,14,8,24,19,20,5,11,16,19,6,2,3,4,16,19,19,13,4,7,7,12,9,8,3,14,19,4,2
96,16,16,7,3,11,16,2,18,3,20,13,3,6,4,10,7,8,12,11,8,17,11,6,13,10,2,24,8,8,9,12,7,8,21,8,8,17,12,3,15,4,8,18,8,8,8,9,4,10,5,18,19,18,6,21,19,17,11,3,12,17,4,12,11,8,8,21,9,11,8,7,19,3,3,20,24,2,14,4,10,9,2,7,3,7,6,4,11,8,15,12,12,18,6,4,0,8,3,12,16,7,2,8,13,11,15,16,8,3,6,20,18,3,8,16,31,2,12,4,2,2,6,3,18,8,14,6,8,12,11,3,6,10,23,3,8,15,2,3,12,23,6,12,12,8,14,9,12,4,15,22,14,5,4,4,7,8,24,6,5,11,7,10,9,8,6,8,3,9,3,7,11,11,21,22,7,10,4,6,10,21,6,9,2,6,5,8,10,14,0,2,13,16,18,10,2,8,3,15,10,14,6,8,23,8,15,12,8,4,7,18,21,8,5,1,20,8,4,8,12,17,17,2,4,21,3,4,8,11,5,12,3,8,14,4,8,3,12,8,6,6,13,17,11,9,16,12,9,2,8,24,4,6,3,7,15,21,8,7,4,3,8,12,16,20,20,6,6,19,14,13,6,18,8,20,9,6,3,6,9,9,20,4,12,5,22,10,3,8,7,6,23,13,15,20,9,8,10,22,6,9,4,7,5,19,27,20,16,22,22,18,9,6,5,17,8,9,8,12,14,10,14,11,11,11,25,6,10,3,8,8,8,12,14,8,25,18,20,6,10,16,19,6,3,6,6,11,19,18,12,4,11,4,13,9,10,1,14,20,8,3
97,10,10,6,10,18,9,10,12,9,14,7,6,14,10,4,13,15,6,9,15,11,9,5,8,3,9,17,14,14,7,20,4,2,15,14,2,11,6,10,22,10,17,12,14,16,8,14,12,17,11,10,13,11,12,15,12,10,6,10,9,10,8,10,5,14,0,15,15,17,13,14,17,10,10,13,18,8,22,12,17,3,6,5,9,15,5,4,18,14,10,5,5,12,12,11,8,0,10,8,9,13,9,2,8,18,9,10,4,10,5,13,12,10,4,10,36,8,5,11,7,7,12,9,11,4,20,5,5,6,9,10,5,6,18,10,7,8,10,9,6,16,13,18,4,15,6,16,5,10,8,14,12,12,8,12,6,2,17,6,12,17,2,6,16,14,8,14,8,15,10,4,18,17,14,15,4,18,11,5,6,15,5,17,9,8,12,14,3,12,8,10,19,10,13,17,9,7,10,22,10,8,11,4,16,14,8,18,14,11,13,11,15,15,8,9,14,15,11,15,19,12,10,10,11,14,10,11,16,18,12,4,8,12,8,12,7,7,19,13,12,8,6,11,17,16,10,9,16,6,15,17,12,9,9,14,8,14,14,5,8,10,16,6,10,14,13,9,12,27,8,7,12,10,14,14,16,12,10,13,16,15,14,10,19,12,14,4,9,14,13,13,18,13,9,13,15,15,18,14,12,2,12,13,13,13,20,14,10,15,14,11,16,12,8,10,15,15,15,7,8,16,22,18,9,9,19,8,14,11,14,6,16,6,14,12,18,12,14,12,12,10,13,14,10,14,13,4,13,12,19,11,17,4,21,16,19,8,21,13,16,9
98,15,16,6,0,12,15,1,18,2,20,12,4,7,4,13,10,8,12,11,7,21,11,6,13,14,1,24,8,8,8,10,7,9,20,10,10,20,11,2,16,4,7,18,8,6,8,9,2,10,5,20,19,20,6,22,18,17,10,0,10,17,4,12,13,8,10,21,10,8,8,8,19,2,3,18,22,2,12,3,9,10,4,6,2,6,6,7,12,8,16,15,15,17,6,1,3,10,0,12,16,8,2,10,13,12,14,14,7,1,6,21,18,3,7,16,27,2,15,3,4,4,7,3,16,7,11,6,7,12,11,2,6,10,24,0,11,14,2,4,11,22,4,12,15,9,17,10,12,4,18,21,13,4,7,3,6,10,22,6,4,12,10,10,6,8,10,8,6,9,2,10,13,8,21,20,7,10,4,6,10,21,6,6,2,9,4,9,14,14,3,1,10,14,18,11,2,11,4,12,9,16,6,7,24,8,14,12,8,4,7,20,21,10,8,2,19,9,5,5,9,17,18,3,2,23,0,2,5,9,2,14,3,11,16,3,11,3,9,11,6,5,12,17,8,11,16,11,10,4,6,24,3,6,4,5,15,20,8,6,4,0,8,12,15,19,19,9,9,16,14,11,6,17,8,20,10,4,4,3,10,10,21,5,12,2,21,14,4,8,7,7,24,13,15,18,10,8,7,20,6,11,2,8,5,18,26,20,16,20,21,16,6,6,8,16,5,10,8,11,14,11,11,8,12,10,25,5,8,2,8,7,6,12,14,7,23,17,20,6,10,16,18,6,2,4,4,15,18,18,12,4,8,6,13,9,8,3,15,18,5,2
99,4,10,6,12,23,4,12,7,10,8,1,10,18,16,10,18,21,4,2,19,17,2,7,1,10,12,13,20,20,4,16,6,6,12,20,6,16,2,10,28,16,18,6,20,18,4,21,12,23,17,17,15,17,18,9,11,7,2,12,2,5,8,2,10,19,8,9,21,19,19,19,10,10,14,7,11,10,18,15,22,7,12,6,10,18,6,10,23,20,10,12,12,8,6,12,12,8,12,0,5,19,12,7,1,24,4,4,6,12,6,19,8,15,5,5,30,10,12,14,11,12,18,16,5,5,20,6,5,2,2,10,6,2,12,12,13,10,14,14,2,10,15,23,12,20,13,21,10,16,16,9,6,15,13,14,6,7,11,7,16,23,8,2,16,19,14,19,14,21,15,9,24,19,13,10,6,22,16,6,3,10,7,18,10,14,16,20,10,4,12,11,18,4,7,23,13,13,15,16,4,13,7,6,12,19,7,24,21,17,18,17,10,21,14,12,16,21,17,13,20,8,14,14,10,22,12,11,8,16,14,12,10,17,12,16,14,10,12,18,18,8,10,5,16,22,8,2,22,12,18,12,15,7,15,8,3,8,20,6,9,12,20,2,4,8,8,15,19,27,2,2,18,8,20,12,22,16,15,12,22,22,13,17,24,14,9,10,14,19,20,18,12,6,12,7,21,21,10,9,18,8,14,19,16,8,14,8,11,10,10,5,14,18,13,10,15,22,18,1,2,22,22,16,2,2,14,7,6,10,20,5,18,2,7,5,12,6,8,16,5,10,8,18,14,14,9,12,7,7,25,16,17,9,24,22,16,12,27,10,14,10
100,1,6,9,16,26,1,16,4,12,5,4,13,22,18,6,22,22,4,6,23,13,6,10,5,9,16,9,22,22,7,20,9,8,8,23,8,12,4,13,30,18,22,4,22,20,7,23,16,25,19,13,10,12,22,12,7,3,6,14,6,7,12,7,6,23,9,6,24,22,22,24,15,12,18,4,8,14,22,17,24,7,16,9,12,20,10,14,26,22,6,8,8,4,10,16,16,9,16,5,0,22,15,8,6,27,1,1,8,14,10,14,4,18,8,2,33,13,8,17,14,14,21,18,2,8,25,10,8,4,7,13,10,6,8,15,16,6,17,18,4,8,19,26,8,23,9,24,5,20,12,6,10,20,16,18,9,7,8,10,18,26,11,5,19,23,16,22,17,23,17,12,28,23,8,6,8,25,19,9,6,6,10,21,14,16,18,23,8,8,16,14,22,1,6,26,16,16,18,21,7,9,10,8,9,23,3,27,23,19,21,12,6,23,16,16,13,23,19,18,24,4,11,17,14,16,14,14,12,20,17,14,14,21,8,17,16,14,16,21,20,10,5,2,20,24,3,6,25,15,20,10,18,10,17,11,6,5,22,10,12,15,23,4,8,5,5,19,20,31,3,4,20,3,23,7,25,19,18,15,25,25,8,19,28,16,7,8,18,22,23,22,9,10,7,4,25,24,14,6,20,7,18,22,19,7,12,5,7,7,6,2,18,22,17,6,18,23,23,4,4,24,24,19,6,6,10,10,11,14,23,8,21,4,11,9,10,3,7,20,10,5,4,21,17,17,12,13,4,5,28,19,20,12,26,24,18,16,30,6,16,13
101,23,24,13,7,8,23,6,24,10,28,20,9,5,3,16,7,6,19,17,7,23,18,12,20,13,6,31,6,6,16,12,13,14,28,8,14,24,18,9,9,4,8,26,2,7,14,7,7,8,3,19,26,23,5,27,24,24,17,8,17,23,10,17,18,2,14,28,4,10,1,3,25,9,4,25,29,9,14,5,9,15,7,13,9,7,12,9,9,2,22,18,16,24,12,7,7,13,8,19,22,0,7,14,19,8,22,21,14,7,12,26,24,4,14,22,29,8,16,5,8,8,4,4,24,14,13,12,14,18,18,9,13,16,32,7,8,21,6,4,18,30,5,9,17,2,15,4,17,3,20,28,20,4,6,4,12,15,29,12,4,8,11,18,8,2,7,6,6,2,5,10,8,10,28,28,13,10,3,12,17,28,12,8,9,7,4,7,14,22,6,8,12,22,24,4,6,9,4,14,16,21,12,14,30,2,20,8,2,4,5,24,26,6,6,7,26,6,3,8,11,24,22,4,10,23,7,8,12,11,5,12,9,9,20,4,8,9,11,10,2,12,18,23,10,10,22,19,8,7,7,32,5,12,4,12,21,26,2,12,10,8,7,18,24,26,26,7,6,18,22,18,3,24,2,27,3,5,4,8,6,6,28,3,8,6,29,15,4,4,0,6,32,21,21,24,8,2,9,28,5,15,5,0,4,27,33,26,23,29,28,24,8,1,6,22,7,6,7,19,19,6,12,11,17,18,31,12,15,9,4,14,8,18,21,14,30,26,28,3,17,22,27,6,6,6,10,12,24,24,9,3,10,11,12,3,10,7,8,24,8,9
102,16,17,7,1,12,16,1,19,3,21,14,3,6,4,12,8,8,13,11,7,20,12,6,13,12,1,25,8,8,9,10,7,8,20,9,9,18,12,3,14,3,7,18,8,6,8,8,2,10,5,19,19,18,6,21,19,17,11,1,11,16,4,11,12,8,10,21,10,9,7,8,18,3,3,20,23,3,12,3,9,9,4,7,3,6,7,6,11,8,16,14,13,18,6,2,2,9,2,12,15,7,0,8,14,12,15,16,8,1,7,20,18,3,8,16,27,2,14,2,3,3,6,3,18,8,12,7,7,12,12,3,7,10,25,1,10,15,1,3,12,22,4,11,14,8,16,9,11,4,17,21,14,4,5,2,6,9,24,6,4,11,9,11,7,8,8,8,5,8,2,8,11,10,22,21,7,9,4,6,10,22,6,7,3,8,4,9,13,14,2,2,10,15,18,10,1,10,3,13,10,16,6,7,25,8,15,11,8,4,6,18,20,8,7,1,20,8,4,6,9,18,17,2,3,23,2,3,6,10,3,14,3,10,15,3,10,2,10,10,5,6,13,17,9,10,17,12,10,4,6,25,2,6,3,6,14,21,8,7,4,1,8,12,16,20,19,7,7,18,15,12,6,18,7,21,9,4,3,4,9,9,21,4,12,3,22,13,3,7,7,6,24,13,15,20,9,8,8,21,6,10,3,7,4,20,26,19,17,22,20,18,7,6,7,16,6,9,7,13,14,10,12,9,12,11,26,6,10,3,7,8,6,12,15,8,26,19,20,5,11,16,20,6,2,5,5,14,19,19,12,4,9,6,12,9,9,2,14,20,6,3
103,8,9,4,10,19,8,8,11,8,13,7,6,15,11,4,15,15,4,8,15,12,8,4,8,4,9,18,15,16,7,18,4,1,14,16,1,10,5,8,22,11,15,12,16,14,7,16,11,18,12,11,11,10,13,15,11,9,5,10,9,9,8,8,4,15,2,13,17,17,16,15,17,9,10,12,16,7,20,11,16,2,7,4,8,14,4,5,18,15,8,6,6,11,11,10,8,2,10,7,8,14,8,0,8,19,7,8,4,9,4,12,10,11,3,9,37,8,6,11,6,7,13,10,10,3,20,4,5,5,9,9,4,5,16,10,8,7,9,11,5,14,13,19,6,16,7,16,4,12,10,14,12,11,9,10,5,1,16,6,11,18,3,5,15,15,9,14,10,16,10,5,19,18,13,14,4,16,11,4,4,13,4,16,8,9,11,15,4,10,8,8,18,8,11,17,8,8,10,22,8,7,10,4,15,15,7,19,16,12,14,10,13,17,9,8,14,17,12,14,18,10,10,10,10,15,10,11,14,18,11,6,7,13,6,11,9,7,18,13,12,7,5,10,16,16,9,8,16,8,14,17,10,8,10,14,8,12,16,5,7,10,14,5,10,12,13,10,13,24,7,6,13,9,16,14,17,12,10,13,18,16,13,12,19,11,15,4,10,15,14,13,17,12,7,11,16,15,17,14,13,2,11,14,12,12,19,13,9,14,13,10,15,14,9,9,15,16,14,6,6,17,20,17,8,8,18,7,13,9,15,6,16,6,14,11,17,10,12,12,11,9,12,13,9,13,13,6,11,11,20,11,18,4,19,16,18,8,22,11,15,9
104,5,11,7,13,25,5,14,6,11,8,1,11,19,17,11,20,20,4,2,20,19,2,8,0,11,13,12,20,21,5,16,6,7,13,20,8,17,3,11,28,16,18,6,20,18,5,22,13,22,17,19,15,16,18,8,11,8,3,12,2,4,10,2,10,21,8,8,22,19,20,20,10,10,15,6,10,11,19,15,22,8,13,7,10,17,7,10,23,20,11,13,12,8,7,13,13,8,13,1,6,19,14,8,0,25,5,5,6,12,7,19,9,16,6,4,28,11,13,15,11,12,19,16,4,6,21,7,6,2,2,11,7,3,12,12,14,10,14,16,3,10,16,23,12,20,14,23,10,17,17,8,5,17,14,15,7,8,10,8,16,24,9,3,17,20,14,20,15,22,14,10,25,20,13,9,6,21,17,7,4,10,7,18,11,14,17,20,12,3,13,12,19,5,6,22,14,13,16,18,4,14,8,6,11,20,8,23,21,16,19,16,11,22,14,14,18,22,18,15,22,8,15,15,11,21,13,11,8,17,14,12,11,18,14,16,14,11,12,19,18,8,10,5,17,23,8,2,22,12,19,12,14,8,15,8,2,8,21,7,10,12,20,3,4,7,7,15,19,26,2,2,19,8,21,12,23,17,16,12,21,22,13,16,26,14,9,12,16,20,20,20,12,5,11,6,21,20,11,8,18,9,15,19,17,7,14,7,12,9,10,4,14,20,14,10,16,22,19,2,2,22,21,17,2,2,13,8,6,11,21,6,18,2,7,5,12,7,7,18,4,10,7,19,14,14,10,12,6,6,24,17,18,9,25,21,16,12,27,11,14,11
105,28,28,18,12,0,26,11,32,14,31,24,14,5,10,21,15,4,23,23,4,27,22,17,23,19,11,34,4,4,19,7,18,18,31,16,18,28,24,13,10,9,5,30,7,6,20,3,12,2,11,27,31,28,6,32,29,26,21,12,22,26,16,23,21,7,17,31,12,4,8,6,29,14,9,30,34,14,6,9,3,20,12,18,14,6,18,13,0,7,27,22,21,29,17,11,11,18,12,24,27,8,12,19,25,0,26,26,18,12,17,30,30,9,18,28,22,13,21,10,12,14,13,9,28,19,5,17,18,24,22,14,18,22,33,12,16,25,10,8,22,32,8,0,22,8,23,12,23,8,25,32,25,8,12,9,17,19,33,16,8,0,16,22,8,7,15,4,12,8,10,16,1,5,33,34,18,3,8,17,22,31,18,6,14,15,8,16,18,25,12,13,5,26,31,13,10,17,8,7,20,25,17,19,33,7,25,1,9,8,5,29,32,3,14,11,31,3,12,10,4,28,28,10,14,30,12,13,16,8,10,21,14,18,25,8,16,13,12,17,10,16,23,27,7,17,27,24,2,12,6,36,10,16,8,16,25,30,9,18,15,12,4,23,28,31,31,14,15,10,26,24,11,27,7,30,9,8,8,12,13,3,32,8,1,10,32,18,9,4,8,6,35,23,25,31,3,10,13,34,6,20,9,8,8,30,39,30,27,33,33,29,10,8,14,28,8,3,4,24,24,3,5,7,23,22,35,17,20,14,12,18,6,24,25,20,37,29,32,6,23,27,32,6,11,11,15,20,30,30,1,8,6,15,4,6,8,12,10,30,10,14
106,2,7,9,15,27,1,15,5,13,6,4,12,22,18,6,21,22,3,6,22,14,6,10,5,8,16,10,22,22,6,19,8,8,9,22,7,13,3,13,30,17,22,4,22,20,7,24,15,26,19,14,11,13,20,12,8,4,5,14,6,6,11,6,7,23,8,6,24,22,21,23,14,12,17,5,9,12,22,17,24,6,15,9,13,20,9,13,27,22,7,8,8,4,9,15,15,9,14,4,1,22,15,7,5,26,0,1,8,15,8,15,4,17,8,2,33,13,8,17,13,14,20,18,3,8,23,8,8,4,6,12,9,5,9,15,16,6,16,17,3,8,18,25,8,23,10,25,6,18,12,7,9,18,15,18,9,7,9,10,19,26,11,4,18,22,16,21,16,24,17,12,27,22,9,7,8,24,18,9,5,6,9,20,13,16,19,23,8,7,15,14,22,1,5,24,16,16,18,19,6,10,9,8,9,22,4,26,22,18,22,13,7,23,17,15,12,24,20,16,23,5,12,18,13,18,15,13,11,19,16,13,12,21,9,18,15,13,16,20,20,10,6,2,20,24,4,5,24,14,20,10,17,10,18,10,5,6,22,9,12,15,22,3,7,6,6,17,20,28,3,3,21,4,23,7,24,18,18,14,24,22,8,18,26,16,7,7,18,23,21,21,9,9,7,4,24,22,14,6,20,7,16,20,19,6,12,6,7,8,6,3,17,20,16,7,18,24,22,3,3,24,22,18,6,5,11,10,10,13,22,8,20,3,11,8,10,4,6,20,9,6,5,20,17,16,12,12,4,4,28,19,20,11,25,24,18,15,28,6,15,13
