ID,Location,Capacity
477,476,100
478,477,600
479,478,600
480,479,100
481,480,600
482,481,600
483,482,600
484,483,600
485,484,600
486,485,600
487,486,600
488,487,600
489,488,100
490,489,600
491,490,600
492,491,600
493,492,600
494,493,100
495,494,100
496,495,600
497,496,100
498,497,600
499,498,600
500,499,600
501,500,600
502,501,600
503,502,100
504,503,600
505,504,600
506,505,600
507,506,100
508,507,600
509,508,600
510,509,100
511,510,600
512,511,600
513,512,600
514,513,600
515,514,600
516,515,600
517,516,600
518,517,100
519,518,100
520,519,100
521,520,100
522,521,600
523,522,600
524,523,600
525,524,600
526,525,600
527,526,100
528,527,600
529,528,600
530,529,600
531,530,600
532,531,600
533,532,600
534,533,600
535,534,600
536,535,100
537,536,600
538,537,600
539,538,600
540,539,600
541,540,600
542,541,600
543,542,600
544,543,600
545,544,600
546,545,100
547,546,600
548,547,100
549,548,600
550,549,600
551,550,600
552,551,600
553,552,600
554,391,600
555,553,600
556,554,600
557,555,600
558,556,600
559,557,600
560,558,600
561,559,600
562,560,600
563,561,600
564,562,600
565,563,600
566,564,100
567,565,100
568,566,600
569,567,600
570,568,600
571,569,600
572,570,600
573,571,600
574,572,600
575,573,600
576,574,600
577,575,600
578,576,100
579,577,600
580,578,600
581,579,600
582,580,600
583,581,600
584,582,600
585,583,600
586,584,100
587,585,600
588,586,600
589,587,600
590,588,600
591,589,600
592,590,600
593,591,100
594,592,600
595,593,600
596,594,600
597,595,100
598,596,600
599,597,600
600,598,600
601,599,600
602,600,600
603,601,600
604,602,600
605,603,100
606,604,600
607,605,600
608,606,600
609,607,600
610,608,600
611,609,600
612,610,100
613,611,600
614,612,600
615,613,600
616,614,100
617,615,600
618,616,600
619,617,600
620,618,600
621,619,600
622,620,600
623,621,600
624,622,100
625,623,100
626,624,100
627,625,600
628,626,600
629,627,600
630,628,600
631,629,600
632,630,600
633,631,600
634,632,100
635,633,100
636,634,100
637,635,600
638,636,600
639,637,100
640,638,600
641,639,600
642,640,600
643,641,600
644,642,600
645,643,100
646,644,600
647,645,600
648,646,600
649,647,600
650,648,600
651,649,100
652,650,600
653,651,600
654,652,600
655,653,600
656,654,600
657,655,600
658,656,100
659,657,600
660,658,600
661,659,600
662,660,600
663,661,600
664,662,600
665,663,600
666,664,600
667,665,600
668,666,600
669,667,100
670,668,600
671,669,100
672,670,600
673,671,600
674,672,600
675,673,600
676,674,600
677,675,600
678,676,100
679,677,100
680,678,600
681,679,600
682,680,600
683,681,600
684,682,100
685,683,600
686,684,100
687,685,600
688,686,600
689,687,600
690,688,600
691,689,600
692,690,100
693,691,600
694,692,600
695,693,600
696,694,600
697,695,100
698,696,600
699,697,100
700,698,600
701,699,100
702,700,100
703,701,600
704,702,600
705,703,600
706,704,600
707,705,600
708,706,600
709,707,600
710,708,600
711,709,100
712,710,600
713,711,600
714,712,600
715,713,600
716,714,600
717,715,600
718,716,600
719,717,600
720,718,600
721,719,600
722,720,100
723,721,600
724,722,600
725,723,100
726,724,600
727,725,600
728,726,600
729,727,600
730,728,100
731,729,600
732,730,100
733,731,100
734,732,600
735,733,100
736,734,600
737,735,600
738,736,600
739,737,100
740,738,100
741,739,100
742,740,600
743,741,600
744,742,600
745,743,600
746,744,600
747,745,600
748,746,600
749,747,600
750,748,600
751,749,600
752,750,600
753,751,600
754,752,600
755,753,600
756,754,100
757,755,100
758,756,600
759,757,600
760,758,100
761,759,100
762,760,100
763,761,100
764,762,600
765,763,600
766,764,600
767,765,600
768,766,600
769,767,100
770,768,600
771,769,100
772,770,100
773,771,100
774,772,100
775,773,100
776,774,100
777,775,600
778,776,600
779,777,100
780,778,600
781,779,600
782,780,100
783,781,600
784,782,600
785,783,100
786,784,600
787,785,600
788,786,600
789,787,600
790,788,100
791,789,600
792,790,100
793,791,600
794,792,600
795,793,600
796,794,600
797,795,600
798,796,600
799,797,600
800,798,600
801,799,600
802,800,600
803,801,600
804,802,600
805,803,100
806,804,600
807,805,600
808,806,600
809,807,600
810,808,600
811,809,100
812,810,600
813,811,100
814,812,100
815,813,100
816,814,100
817,815,600
