Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354
55,12,11,1,50,9,23,10,28,8,9,25,29,28,16,22,6,14,29,27,18,12,12,10,13,20,13,25,9,31,16,11,46,10,28,30,17,10,9,15,16,17,28,16,22,29,13,28,10,46,17,7,2,2,39,0,14,1,8,29,28,13,50,26,5,14,18,8,12,14,12,12,1,36,10,21,27,1,9,34,10,11,13,24,31,30,10,13,30,30,38,22,1,46,28,15,21,42,14,21,7,28,12,13,10,12,6,49,39,16,12,30,31,8,18,1,2,14,4,14,9,10,9,12,4,17,10,30,21,3,12,12,12,29,32,8,12,9,22,12,25,13,19,45,51,12,17,13,12,19,15,13,18,13,9,12,2,28,36,12,7,28,22,29,32,14,7,33,23,25,17,12,16,24,24,24,14,9,6,22,9,19,12,11,16,11,9,46,15,6,46,43,16,22,12,13,28,24,10,11,14,22,25,20,36,17,10,16,25,2,10,13,2,28,14,24,12,18,17,3,8,22,14,12,6,13,9,11,6,21,34,11,12,30,35,18,9,28,30,12,13,7,28,31,9,14,21,18,12,12,13,20,13,14,14,6,11,12,17,14,4,18,11,46,50,29,26,13,18,9,20,49,13,18,16,28,22,8,9,9,16,14,13,12,16,16,9,29,26,27,28,9,3,13,2,10,12,10,10,10,10,11,13,47,51,29,12,19,8,1,8,14,2,12,2,15,8,9,4,1,2,16,8,18,12,27,11,21,20,27,18,14,22,14,17,30,11,14,10,18,18,18,12,11,14,10,14,15,13,13,14,12,13,19,13
56,3,4,16,32,6,13,23,16,7,6,15,23,22,16,10,9,28,22,21,21,4,4,6,6,7,4,24,13,26,12,4,33,5,14,21,5,5,7,14,5,33,22,2,10,24,2,23,4,34,5,8,16,17,23,14,0,15,19,24,20,3,36,15,10,2,5,20,2,2,3,6,15,33,11,22,22,15,11,32,19,4,13,14,25,23,5,3,29,23,24,20,15,32,23,1,9,38,2,23,16,16,8,2,4,4,13,34,24,4,4,24,17,20,33,15,17,2,17,3,11,5,21,10,11,6,6,22,22,17,10,3,7,23,18,20,10,6,10,4,15,3,14,31,36,4,7,2,4,20,13,5,4,4,12,4,14,24,24,3,22,24,16,22,26,3,8,25,11,16,5,8,5,19,22,14,9,6,10,22,6,8,4,14,5,10,6,34,1,21,31,32,5,15,5,5,19,12,6,4,13,9,24,22,24,8,6,6,23,17,20,2,16,22,3,19,3,11,4,16,7,10,4,4,21,9,9,10,17,13,19,4,12,16,24,5,11,14,15,3,3,16,20,26,6,15,9,8,4,11,6,14,3,2,1,10,10,4,5,2,19,12,5,32,38,23,20,2,5,20,32,33,2,5,16,21,23,19,20,20,32,4,2,3,7,16,10,15,26,22,24,7,13,2,17,5,3,11,11,9,12,10,14,32,35,16,3,17,21,15,18,2,15,3,17,4,7,23,18,16,17,3,17,32,3,16,4,8,14,22,4,2,10,6,4,25,10,12,9,9,12,3,4,4,1,5,2,1,2,3,2,11,2,6,6
57,12,11,1,48,9,24,10,28,8,10,25,29,28,17,21,6,14,28,27,20,13,12,9,13,20,13,24,9,30,16,11,50,10,28,27,18,10,9,15,17,17,28,16,23,27,12,28,11,47,16,7,2,2,37,1,15,0,8,28,27,13,46,26,5,13,18,8,13,14,12,12,0,36,10,22,28,1,8,31,10,11,13,22,31,29,10,13,31,30,40,22,0,44,29,16,21,42,14,21,6,28,13,14,10,12,6,48,38,16,12,29,32,8,18,0,2,14,4,14,9,9,8,11,4,18,9,29,21,3,12,12,12,29,30,8,12,9,22,14,25,12,20,44,50,11,17,12,11,18,15,13,18,13,9,12,2,28,36,12,6,28,22,27,31,13,8,30,23,24,16,13,17,23,23,25,14,9,6,22,9,20,11,10,15,11,9,47,15,6,49,44,16,21,12,13,28,23,9,11,14,21,26,20,35,17,10,17,27,3,10,13,2,28,14,24,12,19,17,2,8,23,14,11,6,13,8,11,5,23,32,10,12,29,34,17,9,28,30,12,12,8,28,31,10,14,21,20,12,12,13,20,14,14,14,6,11,11,16,14,4,17,11,46,53,30,28,14,19,8,18,49,13,18,17,28,23,8,9,9,16,13,13,12,17,15,8,30,25,28,27,9,2,13,2,10,12,9,9,9,9,10,13,48,53,30,12,19,8,0,8,13,2,13,2,15,8,9,4,2,2,14,9,18,12,28,12,22,19,29,18,14,22,13,16,31,10,13,10,18,17,18,11,12,14,11,14,14,14,12,13,12,13,18,13
58,16,16,9,53,13,27,5,32,13,14,32,34,34,23,26,11,10,33,32,26,17,15,14,17,26,18,20,7,36,20,16,51,14,32,31,22,14,13,20,22,13,34,20,27,32,18,34,16,51,20,11,9,9,42,8,19,8,0,32,34,16,54,31,10,18,22,2,17,18,17,17,8,26,9,29,31,8,8,26,2,15,7,28,36,35,15,18,23,34,44,22,8,50,32,20,26,33,18,30,4,35,18,18,15,15,6,49,41,20,18,34,36,1,13,7,9,19,11,18,8,14,2,13,12,22,13,32,29,10,16,16,17,31,35,0,12,13,26,18,28,18,24,48,57,16,22,17,16,27,20,17,22,18,8,16,10,33,38,17,6,32,27,33,34,19,12,37,28,28,21,17,22,27,18,28,17,14,10,22,14,23,16,6,20,12,14,49,20,6,51,47,21,25,18,17,31,27,14,16,10,25,30,30,41,20,14,22,30,10,3,17,9,32,20,29,16,23,21,6,12,26,18,16,6,17,12,10,3,28,37,16,12,34,39,21,8,32,34,17,17,16,34,34,13,22,26,24,16,16,17,26,18,19,19,14,13,16,21,18,8,23,15,50,54,33,31,18,24,1,15,52,18,22,21,32,28,0,2,1,12,17,17,16,22,22,9,34,19,33,32,14,7,18,8,15,17,8,9,13,7,13,6,53,54,34,16,22,1,8,1,17,6,18,9,20,12,4,6,9,9,20,16,13,16,32,16,26,25,31,23,18,25,17,20,36,12,18,12,22,21,21,16,16,18,16,18,18,17,16,18,12,17,22,16
59,26,24,29,19,26,12,35,9,24,20,10,2,2,12,16,22,41,3,3,14,27,23,29,19,17,20,48,32,3,34,22,19,26,33,2,20,20,21,13,18,46,3,22,14,2,23,2,24,19,19,26,29,30,22,29,24,28,32,0,5,22,21,38,24,24,19,34,22,23,24,18,29,56,31,13,2,28,31,53,32,24,37,39,3,2,23,21,51,2,10,43,27,18,2,24,16,67,22,14,30,8,16,24,24,22,30,18,22,20,28,1,8,35,46,28,30,21,29,22,33,24,34,34,24,20,21,2,19,31,34,24,19,2,6,34,34,25,15,21,9,24,11,16,22,24,17,22,26,15,14,19,21,21,32,23,29,2,8,24,36,1,8,2,2,20,20,3,15,9,19,16,20,6,45,38,16,24,26,44,24,17,23,32,20,33,19,19,24,33,19,15,20,11,18,19,6,13,25,23,38,16,3,14,7,16,22,18,3,29,33,22,30,3,21,6,24,13,19,28,27,14,20,23,33,15,30,32,31,38,26,24,35,8,8,20,33,33,31,24,21,28,5,3,24,14,15,16,23,34,18,11,21,23,25,24,33,25,18,21,33,35,22,19,23,2,5,23,20,34,48,20,22,20,12,3,14,33,34,34,46,20,25,24,18,15,32,30,47,2,2,24,27,25,30,24,24,32,32,34,33,35,37,18,23,31,23,42,34,28,31,23,28,22,31,20,21,36,33,28,30,21,30,47,22,8,22,16,11,3,20,23,15,18,21,3,34,36,34,33,35,28,24,27,24,27,22,24,21,28,21,36,23,18,18
60,20,19,27,20,22,7,38,4,20,19,5,4,3,12,11,22,41,3,3,14,22,18,26,14,13,15,44,27,7,32,17,20,20,29,3,15,17,20,12,14,44,2,19,10,4,18,4,19,20,15,22,28,30,18,28,20,27,34,5,0,17,23,34,23,18,15,32,16,19,18,15,28,55,27,12,3,27,28,51,33,20,30,34,7,3,17,16,47,4,12,39,26,18,4,18,11,60,18,13,28,3,15,20,18,18,26,19,18,16,22,4,4,34,46,28,28,17,28,17,27,19,34,29,23,14,18,4,19,28,29,18,16,4,4,31,30,20,10,16,4,20,8,16,22,19,13,19,22,14,14,15,16,16,28,20,27,4,9,18,34,4,6,3,6,16,21,7,9,4,16,15,15,4,41,32,15,20,22,39,19,11,18,29,15,29,18,19,20,34,20,16,14,7,15,15,1,8,21,19,32,11,4,13,8,12,19,15,4,30,33,18,29,3,17,5,19,10,16,29,21,10,17,19,32,14,26,28,31,33,22,18,29,3,8,14,28,28,27,18,16,28,1,7,20,13,11,12,18,30,16,8,18,18,19,22,28,20,14,17,32,30,18,20,24,3,0,18,15,33,46,20,19,16,12,2,14,32,35,32,44,16,20,18,14,14,28,26,43,4,4,20,25,20,30,19,19,28,27,28,28,29,30,20,24,26,20,35,31,29,31,19,26,17,29,16,20,35,32,29,30,16,29,46,19,4,19,12,8,3,16,18,10,15,16,7,30,30,28,28,31,22,18,21,18,21,17,18,18,22,18,30,18,14,15
61,3,1,13,37,5,12,22,16,5,3,14,21,21,14,9,7,26,20,19,20,5,2,8,4,8,3,24,10,24,13,1,38,3,16,21,6,3,4,13,4,31,20,4,10,20,1,22,2,34,4,6,13,14,25,13,3,13,16,22,17,0,38,18,8,2,6,18,1,2,0,5,12,36,11,20,20,13,10,33,16,2,14,17,25,21,3,2,32,22,28,22,12,32,22,3,10,41,2,21,14,16,6,2,2,1,11,36,25,4,5,22,20,18,30,12,14,2,14,2,10,3,18,12,9,6,4,21,21,13,12,1,5,21,18,18,12,4,10,2,15,2,12,30,39,1,5,1,4,19,11,4,6,2,10,2,12,21,24,1,18,22,15,20,24,2,5,25,11,14,5,6,5,16,24,16,8,4,7,22,4,7,2,12,4,11,4,34,4,17,36,32,5,12,4,3,16,12,4,1,15,9,20,20,22,6,3,4,21,14,17,1,14,21,2,18,2,10,5,12,4,10,2,2,17,8,8,11,15,15,20,2,12,17,24,5,10,17,17,0,1,13,17,24,3,14,10,7,1,12,4,13,1,2,2,8,12,2,5,2,16,13,2,36,41,20,18,2,7,18,33,35,1,6,14,19,22,18,18,16,27,2,2,1,5,15,9,17,26,20,22,4,10,2,15,2,2,10,10,10,11,12,13,35,38,17,2,18,18,13,16,2,12,1,14,4,4,20,16,13,14,3,15,30,1,16,1,9,11,21,6,2,10,4,4,24,12,14,11,11,13,5,1,4,2,3,2,2,1,4,2,13,1,7,4
62,36,37,49,3,39,24,58,22,41,40,23,20,22,33,29,43,63,22,23,34,36,37,38,36,29,36,43,46,18,32,37,2,40,28,22,31,39,42,34,34,69,22,34,26,21,38,22,38,2,33,43,51,53,18,50,36,46,54,21,23,38,0,34,46,37,32,56,38,35,36,39,50,51,46,35,22,49,46,50,54,40,49,35,18,20,40,35,50,20,10,39,47,4,21,35,27,57,36,34,53,20,37,36,38,37,48,3,18,32,38,21,18,57,63,49,52,34,49,36,46,38,57,41,46,33,40,20,41,50,36,39,36,21,18,56,40,40,27,36,24,36,30,12,1,40,33,36,38,35,34,38,31,38,45,38,50,20,14,36,58,21,26,21,19,35,40,18,28,24,31,38,34,25,42,34,34,42,46,41,42,31,38,50,35,43,42,2,35,55,3,12,34,28,38,36,22,25,39,40,43,28,23,36,14,33,40,34,23,50,52,37,50,23,35,25,39,32,31,48,40,28,34,39,56,36,42,42,52,32,20,38,42,20,14,31,45,29,27,37,36,52,23,18,39,36,28,30,38,40,36,31,38,35,35,46,41,38,32,34,53,32,37,2,2,21,23,35,29,53,71,2,35,31,32,22,36,53,54,54,64,36,36,38,34,36,44,28,44,22,21,42,45,38,51,40,38,45,47,42,48,41,46,2,15,26,36,38,56,47,52,36,46,37,51,34,39,57,51,52,50,36,49,69,37,22,37,29,29,22,32,36,27,35,32,18,41,36,42,31,32,34,38,37,34,40,36,36,37,36,35,41,37,30,37
63,14,16,26,38,17,29,34,32,17,19,32,40,39,30,25,19,38,37,36,36,14,16,17,22,22,20,11,22,43,10,18,36,15,7,37,21,19,19,30,20,42,36,17,26,37,18,38,16,35,20,19,26,28,17,26,15,26,31,38,34,18,34,0,21,16,20,31,18,18,17,21,25,18,22,39,39,26,22,16,30,16,23,3,41,38,17,18,15,38,37,8,26,34,38,16,24,26,17,39,28,32,22,15,16,17,24,34,17,19,14,38,34,30,42,26,26,17,26,18,23,16,30,17,21,21,19,39,37,28,14,17,23,38,34,30,18,17,24,19,31,16,29,45,37,16,23,18,15,36,28,20,20,19,24,16,25,38,37,16,31,38,30,38,42,19,20,40,26,30,21,23,21,35,11,2,24,17,21,8,18,23,17,25,20,18,21,33,16,32,34,45,20,30,20,21,36,27,17,16,20,25,36,36,40,24,17,21,38,28,30,18,27,39,19,35,16,28,20,25,18,25,20,16,31,24,18,20,28,4,15,17,19,33,38,21,21,8,8,18,19,26,35,42,17,32,25,23,17,14,20,29,18,16,15,22,18,16,20,19,30,8,18,34,37,39,34,17,20,30,44,32,16,20,32,35,40,31,30,29,42,19,15,16,23,33,20,8,11,36,37,17,23,15,26,16,15,23,20,17,22,17,23,32,48,10,16,8,30,26,30,16,25,18,27,20,20,34,29,26,28,18,28,43,18,30,17,23,28,37,20,18,25,22,18,42,16,12,18,8,8,13,17,14,16,16,17,17,18,13,17,19,18,21,21
64,8,7,6,43,5,20,14,22,3,5,21,24,24,15,17,1,18,22,23,21,8,6,7,8,15,9,25,8,26,11,7,41,6,22,24,12,5,4,14,12,22,24,11,18,24,8,24,6,40,11,2,6,6,32,5,10,5,10,24,23,8,46,21,0,8,12,11,8,9,8,7,5,36,9,22,22,6,8,30,9,6,12,17,26,24,5,8,30,25,34,21,5,39,23,11,16,40,9,22,7,24,8,8,6,6,6,44,34,12,8,24,27,11,22,5,7,10,7,10,9,5,11,10,5,13,4,23,21,7,10,7,7,24,26,10,10,4,16,8,20,8,15,36,44,6,12,8,6,19,12,8,14,9,9,6,5,24,32,7,12,22,16,23,25,8,5,25,17,19,12,8,12,19,23,20,8,4,3,22,4,14,6,10,10,10,4,44,10,11,40,40,12,16,8,8,23,19,4,6,12,16,23,23,31,12,5,12,23,7,10,8,7,22,9,18,7,13,12,6,4,18,9,7,11,9,7,10,8,17,29,6,11,23,32,12,9,24,25,8,8,8,23,25,4,15,17,14,7,11,8,15,8,8,10,7,10,7,11,8,8,13,6,40,46,24,22,8,15,10,23,44,8,14,15,22,23,10,11,10,20,8,8,7,12,15,8,24,25,24,24,4,3,8,7,6,8,9,8,9,8,10,12,44,45,26,7,17,10,5,9,8,5,8,7,11,4,14,9,6,7,10,10,24,7,22,7,16,15,22,13,9,16,8,12,26,10,12,10,13,13,13,6,7,9,6,9,10,8,8,8,11,8,14,8
65,3,2,14,34,5,12,23,15,6,4,14,21,22,14,8,8,26,21,21,19,4,2,8,5,7,3,26,11,26,13,2,34,3,15,20,4,4,5,12,4,32,21,3,10,20,1,21,3,33,4,7,15,14,23,14,2,13,18,24,18,2,37,16,8,0,5,20,1,0,2,5,14,34,10,21,20,14,10,32,17,3,14,16,24,21,4,2,32,21,27,22,13,34,23,2,9,42,1,22,15,17,7,2,3,2,12,35,24,3,4,21,20,20,30,13,15,2,15,2,10,4,18,11,10,5,4,22,21,15,12,2,5,22,18,18,12,5,9,3,14,2,12,31,36,2,6,1,4,18,11,4,5,2,11,2,14,21,24,2,20,22,16,21,25,2,6,25,10,14,4,7,4,18,24,15,8,5,8,23,5,7,2,12,4,11,5,36,2,18,33,30,4,12,4,4,18,10,5,2,14,8,22,21,22,7,4,4,21,16,19,1,16,21,2,18,2,10,4,14,6,10,3,2,19,8,8,11,16,14,20,3,12,15,23,4,10,16,17,2,2,14,18,24,4,14,8,6,2,12,5,13,2,1,2,8,11,2,4,2,17,12,3,34,37,20,19,1,6,18,32,34,1,5,15,20,23,18,18,18,28,3,2,2,6,15,10,16,25,21,22,5,12,2,15,3,2,10,9,10,11,11,13,33,38,16,2,18,18,14,17,1,12,2,15,2,6,21,17,14,16,2,15,32,2,15,2,8,12,20,5,0,9,4,3,25,11,14,10,11,13,4,2,4,1,3,1,1,2,4,1,12,1,6,5
66,6,7,18,30,9,8,26,11,10,9,10,18,17,11,4,12,33,17,18,16,8,7,11,5,3,5,29,16,22,16,7,29,8,13,16,1,8,10,10,2,35,17,4,6,18,6,18,7,30,2,12,18,19,20,18,5,18,22,19,15,6,32,20,12,5,0,23,6,5,6,6,19,39,14,17,18,19,15,36,22,7,17,20,22,17,8,6,35,19,22,25,18,28,19,5,4,43,4,19,19,12,5,6,8,7,17,30,20,2,8,18,14,23,35,18,20,4,19,4,14,8,24,14,15,1,9,18,17,19,15,6,6,17,14,22,15,10,5,5,11,6,9,27,31,7,2,6,8,15,8,5,2,5,15,7,18,18,18,6,24,18,12,17,21,5,10,22,6,10,1,6,1,14,27,18,5,9,13,26,9,3,7,16,3,14,9,30,6,23,28,27,2,9,6,5,14,7,10,7,17,4,18,18,18,4,8,2,18,20,23,5,20,16,4,14,7,6,1,18,10,6,4,7,24,6,12,15,21,18,16,7,16,12,19,2,14,12,14,6,6,19,14,21,8,10,4,3,7,16,5,9,6,4,6,13,14,7,2,5,22,16,8,30,33,17,14,5,2,24,38,31,5,1,11,16,19,22,24,23,32,5,6,6,2,12,14,12,30,17,19,10,15,5,20,8,6,15,13,13,14,15,17,29,32,12,6,22,24,19,21,5,18,6,19,3,10,27,22,18,20,3,20,36,6,12,7,4,8,17,2,5,5,5,2,21,15,17,14,14,16,8,7,8,5,8,4,4,5,8,5,16,5,2,6
67,18,16,8,54,15,30,4,34,14,16,31,36,32,22,27,11,8,34,32,28,18,16,14,19,26,20,22,8,38,23,18,53,16,33,34,23,16,14,20,23,12,33,21,27,34,18,34,17,53,21,12,8,8,42,8,20,8,2,34,32,18,56,31,11,20,23,0,19,19,18,18,8,28,10,29,34,7,10,26,2,18,8,27,38,34,16,19,24,34,46,23,8,53,35,21,26,36,19,28,5,36,19,19,16,17,8,54,41,23,19,33,36,1,12,7,8,20,10,20,9,15,1,14,11,24,15,34,29,10,18,17,18,35,37,2,13,14,26,19,28,18,25,48,55,17,23,19,16,26,21,19,24,19,8,18,9,33,43,18,6,33,27,34,35,19,13,38,27,30,24,19,22,31,19,29,19,15,12,22,14,24,17,7,20,14,14,55,22,6,53,50,22,26,17,19,32,30,14,16,11,26,32,29,42,22,15,21,30,10,3,18,8,33,20,28,18,24,22,6,14,28,19,17,6,19,12,10,3,28,38,16,12,33,42,22,10,35,36,18,18,14,32,38,14,21,26,24,18,17,18,25,19,20,20,12,14,17,23,20,8,24,16,54,55,34,32,18,26,2,13,54,19,24,21,34,30,1,2,2,10,20,19,17,22,22,10,34,21,34,36,14,8,18,8,16,18,9,10,14,8,15,8,52,54,34,18,24,1,8,2,18,6,19,8,20,14,3,6,8,8,21,16,12,18,35,17,26,26,34,24,19,28,18,22,38,14,20,14,24,22,22,16,17,20,16,19,19,18,19,19,13,20,24,17
68,4,2,14,36,5,12,22,15,5,4,14,21,20,14,9,7,26,20,20,18,6,2,8,4,8,2,26,10,23,14,2,34,4,15,20,5,3,4,11,4,31,20,4,10,21,0,20,2,34,4,6,14,14,24,12,2,13,17,22,16,1,38,18,8,1,6,19,0,1,1,4,12,35,11,19,19,13,10,32,17,2,14,17,24,20,3,1,32,20,26,22,13,34,22,3,10,43,2,21,14,17,6,3,3,2,12,34,26,4,6,21,20,18,29,12,14,2,14,2,10,3,19,12,10,6,4,21,20,15,13,2,4,20,20,17,12,4,10,2,14,2,12,30,37,2,5,1,5,18,10,3,6,2,11,3,13,21,24,2,18,20,15,21,23,1,6,23,10,14,4,6,5,16,25,16,6,4,8,22,4,7,2,12,3,12,4,34,3,19,34,30,5,12,3,3,17,12,4,2,16,9,20,20,22,6,4,4,22,14,18,1,15,19,2,16,2,9,5,13,5,11,2,2,19,7,10,12,15,16,20,2,13,16,22,4,10,16,17,1,1,14,16,25,4,13,9,6,2,13,4,12,1,2,3,8,12,3,4,2,17,14,3,35,38,21,17,1,6,17,31,35,2,6,13,18,21,18,19,17,29,2,3,2,5,14,10,16,28,20,20,4,11,2,15,3,2,10,10,10,10,12,14,34,40,16,2,19,18,12,16,2,13,1,14,3,5,21,17,13,14,2,15,29,1,15,2,9,11,20,6,1,10,4,4,24,12,14,12,12,14,6,2,5,2,4,2,2,1,5,1,13,1,6,4
69,3,2,14,36,4,12,22,14,6,4,13,22,20,14,9,8,27,20,21,20,4,2,8,5,8,3,25,10,24,13,2,34,4,15,20,4,4,5,12,4,31,20,3,9,22,1,22,3,35,4,7,14,15,25,14,2,14,18,23,19,2,35,18,9,0,5,19,1,0,2,5,13,34,10,20,20,14,10,32,18,3,12,15,24,22,4,2,31,20,25,22,14,33,22,2,8,41,1,20,15,16,6,2,3,2,11,32,24,3,5,23,19,19,30,13,15,2,16,2,10,4,20,12,10,5,4,22,21,15,11,2,5,22,19,18,12,5,9,3,14,2,13,30,36,2,6,1,4,18,12,4,5,2,11,2,14,21,23,2,20,22,15,21,24,2,6,25,10,15,4,7,4,18,24,16,8,5,8,23,5,7,2,12,4,11,5,35,2,20,34,30,4,13,4,4,18,10,4,2,14,8,20,20,23,7,4,4,22,16,19,1,15,21,2,17,2,10,4,14,6,10,2,2,20,8,9,11,17,14,20,3,12,16,22,4,10,16,17,2,2,15,18,26,4,14,8,7,2,11,5,13,2,1,2,9,11,2,4,1,17,13,3,34,38,21,17,1,6,19,33,34,1,5,14,19,23,19,20,19,30,2,2,2,6,15,10,16,28,22,23,5,11,2,14,3,2,10,10,10,11,12,14,36,38,17,2,18,18,13,16,1,14,2,15,2,6,21,18,14,15,2,15,32,2,16,2,8,12,21,5,0,9,4,3,25,11,13,11,11,12,4,2,4,1,3,1,1,1,4,1,12,1,6,5
70,3,1,13,36,5,13,20,16,4,3,14,22,20,14,10,6,24,20,21,18,5,1,8,4,8,3,26,10,24,13,1,37,3,16,21,5,2,4,12,5,30,19,4,10,21,1,20,2,36,4,5,13,14,26,12,3,12,17,24,18,0,36,17,8,2,6,18,1,2,0,5,12,35,11,20,20,12,9,32,16,2,13,16,25,20,2,1,33,21,27,22,12,35,21,4,10,41,2,21,14,17,6,2,2,1,11,33,24,4,5,20,19,18,28,12,14,3,14,2,10,3,18,12,9,6,3,22,20,14,12,1,5,22,20,16,12,4,10,2,15,2,12,32,37,1,5,1,4,19,11,3,6,2,10,2,12,22,24,1,18,22,15,20,24,2,5,24,10,14,5,6,6,17,23,16,7,4,7,22,4,8,1,12,4,12,4,37,4,18,34,31,5,12,4,3,18,12,4,1,14,10,21,20,24,7,3,4,22,14,17,1,14,20,2,17,2,10,5,12,4,11,2,2,18,7,10,11,14,15,20,2,13,16,24,5,10,17,18,1,1,14,18,24,3,14,9,8,1,12,4,12,1,2,2,8,12,2,5,2,16,13,2,36,37,20,18,2,7,16,32,34,2,7,14,20,21,17,18,16,28,2,2,1,6,14,9,18,26,22,20,4,10,2,14,2,2,10,10,10,10,12,14,34,41,17,2,18,17,12,16,2,11,1,14,4,4,20,16,12,14,3,14,29,0,16,1,10,11,20,6,2,10,4,4,24,12,14,11,11,13,6,1,4,2,4,2,2,2,4,2,13,1,7,4
71,8,6,13,37,9,12,20,16,8,3,15,18,16,10,10,6,25,16,16,14,10,5,12,2,9,3,31,14,21,18,5,35,8,17,16,6,3,4,7,5,28,16,6,12,16,4,17,6,36,5,8,13,13,25,12,6,12,17,18,15,5,39,21,7,5,6,18,4,5,5,0,12,40,16,16,17,13,14,37,15,7,17,20,19,17,5,4,36,18,27,28,12,35,18,6,10,48,5,17,14,18,2,7,6,5,12,34,25,5,10,17,19,18,29,12,13,4,14,4,14,6,18,16,8,7,4,17,16,13,16,6,0,17,20,17,16,7,10,3,12,7,8,32,38,6,5,6,9,14,6,2,7,3,15,7,11,18,24,6,19,17,10,18,19,4,5,20,12,13,6,2,6,12,28,20,3,6,9,28,7,8,6,16,4,16,3,37,7,17,34,30,6,10,2,2,16,12,8,6,18,10,17,16,24,5,6,4,17,14,16,6,14,16,4,13,6,7,6,12,8,12,4,7,18,3,13,16,14,20,20,6,17,17,23,6,14,16,18,5,4,14,17,19,7,9,10,7,6,16,1,9,4,6,7,7,16,7,5,4,15,18,4,36,41,17,16,5,7,16,32,34,6,7,10,17,17,17,18,16,26,3,7,6,5,10,13,17,31,16,17,8,10,6,14,6,7,15,14,14,15,16,18,34,39,18,6,22,18,12,16,6,11,4,14,4,4,20,16,13,14,4,14,30,5,16,6,10,8,17,6,5,10,2,5,19,16,18,16,16,18,10,6,9,6,8,5,6,4,9,4,18,5,8,1
72,12,11,2,46,10,25,10,28,8,10,26,28,30,17,22,6,14,29,27,20,13,12,9,14,21,14,24,9,30,16,11,49,11,28,29,17,10,8,15,17,18,26,15,23,28,13,28,11,49,16,7,2,2,38,1,15,0,8,29,28,12,50,25,5,14,19,8,12,13,12,12,0,36,10,22,28,1,8,33,10,11,13,23,32,29,10,13,30,30,39,21,0,46,28,16,20,39,14,22,6,29,13,13,10,12,6,49,36,16,12,28,30,8,18,0,2,14,4,14,9,10,8,11,4,18,10,29,20,3,12,11,12,29,31,8,11,9,22,14,24,12,20,45,49,11,18,12,11,18,14,13,18,13,9,12,2,29,36,12,7,27,21,28,30,13,8,32,22,25,18,12,16,24,24,26,13,9,6,22,8,20,12,10,15,11,9,48,15,6,45,41,16,20,13,13,26,25,9,12,14,20,25,21,37,17,9,17,26,3,10,12,2,27,15,23,12,18,16,2,8,23,15,11,6,13,8,10,6,23,32,11,12,29,36,16,9,27,30,13,13,8,26,30,10,16,22,19,12,12,13,19,13,14,14,6,11,12,16,14,4,18,11,46,50,29,27,14,20,8,19,47,13,19,16,29,24,8,8,9,16,14,13,12,17,15,9,28,27,27,29,8,2,13,2,11,12,9,9,9,10,11,12,46,51,30,12,18,8,0,8,14,2,13,2,15,8,9,4,2,2,15,9,18,12,29,12,21,20,28,18,14,22,13,17,30,11,13,10,18,17,17,11,12,14,11,14,14,13,13,13,12,13,19,12
